os --> olhos -|- 97
a --> reter-lhe -|- 0
a --> restringir -|- 0
a --> resistencia -|- 0
a --> repugnancia -|- 0
a --> repetição -|- 0
a --> remessa -|- 0
a --> relevação -|- 0
a --> refutal-os -|- 0
a --> refutal-a -|- 0
a --> reflectir,--não -|- 0
a --> referir-lhe -|- 0
a --> reduzisse -|- 0
a --> redea -|- 0
a --> redacção -|- 0
a --> recusar -|- 0
a --> recusa -|- 0
a --> recuar -|- 0
a --> recordação -|- 0
a --> recordar -|- 0
a --> recommendação -|- 0
a --> recolher -|- 0
a --> recolhel-a -|- 0
a --> recebeu -|- 0
a --> recebel-o -|- 0
a --> reasonable -|- 0
a --> realidade -|- 0
a --> ramagem -|- 0
a --> rabeca -|- 0
a --> quéda -|- 0
a --> queda -|- 0
a --> quaresma -|- 0
a --> quantidade -|- 0
a --> qualquer -|- 0
a --> pó -|- 0
a --> pòz -|- 0
a --> pés -|- 0
a --> pá -|- 0
a --> puxava -|- 0
a --> pura -|- 0
a --> puniria -|- 0
a --> publical-o -|- 0
a --> propaganda -|- 0
a --> promptidão -|- 0
a --> prolongar -|- 0
a --> procurei -|- 0
a --> procurar -|- 0
a --> principal -|- 0
a --> prestar -|- 0
a --> presiganga -|- 0
a --> presença -|- 0
a --> presa -|- 0
a --> prendia -|- 0
a --> premissa -|- 0
a --> preguiça -|- 0
a --> predicção -|- 0
a --> precedencia -|- 0
a --> pratica -|- 0
a --> possibilidade -|- 0
a --> possa -|- 0
a --> ponta -|- 0
a --> ponho -|- 0
a --> poesia -|- 0
a --> podridão -|- 0
a --> pobre -|- 0
a --> plena -|- 0
a --> pitangueira -|- 0
a --> pirueta -|- 0
a --> pintura -|- 0
a --> pigarrear -|- 0
a --> piedade -|- 0
a --> picar -|- 0
a --> physionomia -|- 0
a --> phraseologia -|- 0
a --> peça -|- 0
a --> persuasão -|- 0
a --> perspectiva -|- 0
a --> perna -|- 0
a --> perdel-o -|- 0
a --> penitencia -|- 0
a --> penetrar-lhe -|- 0
a --> pedrada -|- 0
a --> pedil-o -|- 0
a --> pedido -|- 0
a --> pau -|- 0
a --> patena -|- 0
a --> passeios -|- 0
a --> passear -|- 0
a --> part -|- 0
a --> parenta -|- 0
a --> parede -|- 0
a --> palmeira -|- 0
a --> paga -|- 0
a --> paciencia -|- 0
a --> ouvir-me -|- 0
a --> outras -|- 0
a --> origem -|- 0
a --> ordenação -|- 0
a --> ordenar-se -|- 0
a --> orchestração -|- 0
a --> optima -|- 0
a --> opera -|- 0
a --> omissão -|- 0
a --> occupar -|- 0
a --> observal-o -|- 0
a --> obrigaram -|- 0
a --> objecção -|- 0
a --> nutrição -|- 0
a --> number -|- 0
a --> nuca -|- 0
a --> notice -|- 0
a --> non -|- 0
a --> negociar -|- 0
a --> namorar-lhe -|- 0
a --> namorada -|- 0
a --> nadar -|- 0
a --> mór -|- 0
a --> muitos -|- 0
a --> muitas -|- 0
a --> moveu -|- 0
a --> mostrar-se -|- 0
a --> morrer -|- 0
a --> molestia -|- 0
a --> modo -|- 0
a --> moda -|- 0
a --> mocinha -|- 0
a --> mocidade -|- 0
a --> miral-o -|- 0
a --> minuto -|- 0
a --> minima -|- 0
a --> mexer -|- 0
a --> metter-se -|- 0
a --> metaphora -|- 0
a --> mesa -|- 0
a --> meninice -|- 0
a --> meia -|- 0
a --> medo -|- 0
a --> medida -|- 0
a --> medicina -|- 0
a --> matei -|- 0
a --> manhã -|- 0
a --> maneira -|- 0
a --> mamar -|- 0
a --> mala -|- 0
a --> magoa -|- 0
a --> magnificencia -|- 0
a --> madrugada -|- 0
a --> madrinha -|- 0
a --> lula -|- 0
a --> louvar-lhe -|- 0
a --> loteria -|- 0
a --> lot -|- 0
a --> loose -|- 0
a --> loja -|- 0
a --> lista -|- 0
a --> linha -|- 0
a --> limpeza -|- 0
a --> ligal-os -|- 0
a --> library -|- 0
a --> liamos -|- 0
a --> levava -|- 0
a --> levar -|- 0
a --> levantar -|- 0
a --> ler -|- 0
a --> lenha -|- 0
a --> lel-os -|- 0
a --> leitura -|- 0
a --> lapís -|- 0
a --> lança -|- 0
a --> ladeira -|- 0
a --> juro -|- 0
a --> jurar -|- 0
a --> julgasse -|- 0
a --> irmã -|- 0
a --> inventou -|- 0
a --> invadir -|- 0
a --> interrupção -|- 0
a --> interinidade -|- 0
a --> interessar-se -|- 0
a --> inspiração -|- 0
a --> insomnia -|- 0
a --> inquirir -|- 0
a --> iniquidade -|- 0
a --> infestar-me -|- 0
a --> inexperiencia -|- 0
a --> indifferença -|- 0
a --> indagar -|- 0
a --> imprudencia -|- 0
a --> importancia -|- 0
a --> impaciencia -|- 0
a --> imagem -|- 0
a --> ilha -|- 0
a --> ideias -|- 0
a --> ida -|- 0
a --> ia -|- 0
a --> humilhação -|- 0
a --> homeopathia -|- 0
a --> homem -|- 0
a --> hegyra -|- 0
a --> havia -|- 0
a --> haveria -|- 0
a --> havendo -|- 0
a --> guardar -|- 0
a --> gritar -|- 0
a --> gravidade -|- 0
a --> grandes -|- 0
a --> graduação -|- 0
a --> gordura -|- 0
a --> golodice -|- 0
a --> gloria -|- 0
a --> geologia -|- 0
a --> gallinha -|- 0
a --> gaiola -|- 0
a --> furia -|- 0
a --> fulguração -|- 0
a --> fruta -|- 0
a --> frieza -|- 0
a --> fresca -|- 0
a --> fosse -|- 0
a --> força -|- 0
a --> fortaleza -|- 0
a --> formula -|- 0
a --> format -|- 0
a --> folhear -|- 0
a --> folha -|- 0
a --> flor -|- 0
a --> fizessemos -|- 0
a --> fiz -|- 0
a --> fita -|- 0
a --> fineza -|- 0
a --> finada -|- 0
a --> fidelidade -|- 0
a --> ficar -|- 0
a --> few -|- 0
a --> feição -|- 0
a --> faça -|- 0
a --> fazer-se-lhe -|- 0
a --> fazendola -|- 0
a --> fazel-a -|- 0
a --> familiaridade -|- 0
a --> falar-me -|- 0
a --> fala -|- 0
a --> face -|- 0
a --> exterior -|- 0
a --> extensão -|- 0
a --> exposição -|- 0
a --> explicar -|- 0
a --> expirar -|- 0
a --> expansões -|- 0
a --> existencia -|- 0
a --> execução -|- 0
a --> evocação -|- 0
a --> eternidade -|- 0
a --> estima -|- 0
a --> estalar -|- 0
a --> essencia -|- 0
a --> espiar -|- 0
a --> esperar -|- 0
a --> espaço -|- 0
a --> espada -|- 0
a --> escuridão -|- 0
a --> escripturação -|- 0
a --> escrevo -|- 0
a --> escrevesse -|- 0
a --> escrever-me -|- 0
a --> escrevel-a -|- 0
a --> escrava -|- 0
a --> escondia -|- 0
a --> escolha -|- 0
a --> escola -|- 0
a --> erguer-se -|- 0
a --> envelhecer -|- 0
a --> entrevista -|- 0
a --> entornei -|- 0
a --> enojou -|- 0
a --> engrossar -|- 0
a --> enganar-te -|- 0
a --> energia -|- 0
a --> encontrar -|- 0
a --> emendar -|- 0
a --> embruscar-se -|- 0
a --> eloquencia -|- 0
a --> elogiar-lhe -|- 0
a --> eleição -|- 0
a --> egual -|- 0
a --> duração -|- 0
a --> duas -|- 0
a --> doçura -|- 0
a --> dos -|- 0
a --> dormir -|- 0
a --> dor -|- 0
a --> dona -|- 0
a --> dizer-me -|- 0
a --> dizel-o -|- 0
a --> dividir -|- 0
a --> distribution -|- 0
a --> distribuir -|- 0
a --> distinguir -|- 0
a --> distincção -|- 0
a --> dissimulação -|- 0
a --> disposição -|- 0
a --> dispensasse -|- 0
a --> disciplina -|- 0
a --> diluir-se -|- 0
a --> digam -|- 0
a --> dias -|- 0
a --> devoção -|- 0
a --> deu -|- 0
a --> desta -|- 0
a --> despeza -|- 0
a --> desenhar -|- 0
a --> descobrir -|- 0
a --> descer -|- 0
a --> desattenção -|- 0
a --> demorar -|- 0
a --> demora -|- 0
a --> demolissem -|- 0
a --> deitar -|- 0
a --> defective -|- 0
a --> dedicação -|- 0
a --> dedicatoria -|- 0
a --> còr -|- 0
a --> custo -|- 0
a --> curta -|- 0
a --> crise -|- 0
a --> creaturinha -|- 0
a --> creada -|- 0
a --> cortina -|- 0
a --> corrigia -|- 0
a --> correr -|- 0
a --> correio -|- 0
a --> correia -|- 0
a --> correcção -|- 0
a --> coragem -|- 0
a --> copa -|- 0
a --> conversar -|- 0
a --> conveniencia -|- 0
a --> contemplar -|- 0
a --> contar-lhe -|- 0
a --> conta -|- 0
a --> consumisse -|- 0
a --> consultar -|- 0
a --> consternasse -|- 0
a --> constant -|- 0
a --> considerable -|- 0
a --> conselho -|- 0
a --> consciência -|- 0
a --> conjuncção -|- 0
a --> conheceu -|- 0
a --> conhecessem -|- 0
a --> conhecer -|- 0
a --> confusão -|- 0
a --> confessar -|- 0
a --> conegos -|- 0
a --> condição -|- 0
a --> conclusão -|- 0
a --> compôr -|- 0
a --> computer -|- 0
a --> compostura -|- 0
a --> compleição -|- 0
a --> compilation -|- 0
a --> comparal-os -|- 0
a --> communhão -|- 0
a --> comer -|- 0
a --> collaboração -|- 0
a --> colera -|- 0
a --> coincidencia -|- 0
a --> cogitar -|- 0
a --> cochilar -|- 0
a --> circumstancia -|- 0
a --> cintura -|- 0
a --> cincada -|- 0
a --> chuva -|- 0
a --> chronologia -|- 0
a --> chorar -|- 0
a --> chegada -|- 0
a --> chave -|- 0
a --> charada -|- 0
a --> chacara -|- 0
a --> censuras -|- 0
a --> caçamba -|- 0
a --> cavar -|- 0
a --> cautela -|- 0
a --> cauda -|- 0
a --> casualidade -|- 0
a --> castanha -|- 0
a --> carne -|- 0
a --> capinha -|- 0
a --> capa -|- 0
a --> cantiga -|- 0
a --> campainha -|- 0
a --> caminho -|- 0
a --> cal -|- 0
a --> cabra -|- 0
a --> buscava -|- 0
a --> buscasse -|- 0
a --> buscar -|- 0
a --> bulha -|- 0
a --> bradar -|- 0
a --> borda -|- 0
a --> boca -|- 0
a --> beber -|- 0
a --> batina -|- 0
a --> batel-as -|- 0
a --> barriga -|- 0
a --> barateza -|- 0
a --> banca -|- 0
a --> banalidade -|- 0
a --> aves -|- 0
a --> avarenta -|- 0
a --> attracção -|- 0
a --> astucia -|- 0
a --> arrenegar -|- 0
a --> arregalar -|- 0
a --> aroeira -|- 0
a --> aria -|- 0
a --> argumentação -|- 0
a --> approvação -|- 0
a --> approvasse -|- 0
a --> apprender -|- 0
a --> apparente -|- 0
a --> apparecer -|- 0
a --> aposta -|- 0
a --> antigos -|- 0
a --> anniquilação -|- 0
a --> animação -|- 0
a --> anglo-franceza -|- 0
a --> ambição -|- 0
a --> amar -|- 0
a --> ama -|- 0
a --> altura -|- 0
a --> allopathia -|- 0
a --> aliviasse -|- 0
a --> alisar -|- 0
a --> alisal-os -|- 0
a --> alguns -|- 0
a --> algumas -|- 0
a --> alguma -|- 0
a --> alcunha -|- 0
a --> alcançar -|- 0
a --> ajudal-os -|- 0
a --> agulha -|- 0
a --> affluencia -|- 0
a --> afflicção -|- 0
a --> affirmação -|- 0
a --> affirmar -|- 0
a --> adiar -|- 0
a --> achava -|- 0
a --> achardes -|- 0
a --> accendou -|- 0
a --> accender -|- 0
a --> acabou -|- 0
a --> acabar -|- 0
a --> abrir -|- 0
a --> abril-os -|- 0
a --> aborreciamos -|- 0
a --> abominação -|- 0
a --> United -|- 0
a --> Santo -|- 0
a --> Santa -|- 0
a --> Russia -|- 0
a --> Pernambuco -|- 0
a --> Pedro -|- 0
a --> Paulo -|- 0
a --> Job -|- 0
a --> Italia -|- 0
a --> Excellentissima -|- 0
a --> Esperança -|- 0
a --> Epistola -|- 0
a --> Deus.» -|- 0
a --> Desdemona -|- 0
a --> Constituinte -|- 0
a --> Casa -|- 0
a --> Biblia -|- 0
a --> America -|- 0
a --> 180$000 -|- 0
You --> pay -|- 0
You --> must -|- 0
You --> comply -|- 0
You --> can -|- 0
You --> agree -|- 0
YOU --> HAVE -|- 0
YOU --> GIVE -|- 0
YOU --> FOR -|- 0
YOU --> DISTRIBUTE -|- 0
XVIII --> Justamente -|- 0
X --> uma -|- 0
Windsor --> Este -|- 0
While --> we -|- 0
West --> Salt -|- 0
Web --> pages -|- 0
We --> do -|- 0
Walter --> Scott -|- 0
Wagner --> Depois -|- 0
WORK --> To -|- 0
WITH --> NO -|- 0
WILL --> NOT -|- 0
WARRANTY --> OR -|- 0
WARRANTY --> DISCLAIMER -|- 0
Vê-se --> que -|- 0
Vê --> se -|- 0
Vès --> que -|- 0
Vão --> ver -|- 0
Vão --> lá -|- 0
Vão --> fazer -|- 0
Vás --> agora -|- 0
Vá-se --> embora -|- 0
Vá --> que -|- 0
Vá --> por -|- 0
Vá --> para -|- 0
Vá --> envelhecendo -|- 0
Vá --> diga-se -|- 0
Vá --> de -|- 0
Vá --> aonde -|- 0
Vulgata --> e -|- 0
Vozes --> confusas -|- 0
Vou --> sim -|- 0
Vou --> pedir -|- 0
Vou --> para -|- 0
Vou --> melhorar -|- 0
Vou --> já -|- 0
Vou --> jogar -|- 0
Vou --> fazer -|- 0
Vou --> falar -|- 0
Vou --> esgarçando -|- 0
Vou --> escrevel-o -|- 0
Vou --> dai-o -|- 0
Vou --> Papae -|- 0
Vossa --> Reverendíssima -|- 0
Vossa --> Majestade -|- 0
Vontade --> minha -|- 0
Volunteers --> and -|- 0
Voltámos --> uma -|- 0
Voltou --> dalli -|- 0
Voltei-me --> para -|- 0
Voltei --> para -|- 0
Voltava --> com -|- 0
Voltas --> aos -|- 0
Voltaria --> á -|- 0
Voltarei --> daqui -|- 0
Voilà --> mes -|- 0
Vocês --> estão -|- 0
Vocês --> estavam -|- 0
Você --> é -|- 0
Você --> você -|- 0
Você --> verá -|- 0
Você --> vae -|- 0
Você --> teime -|- 0
Você --> quer -|- 0
Você --> póde -|- 0
Você --> porque -|- 0
Você --> ouviu -|- 0
Você --> mesmo -|- 0
Você --> janta -|- 0
Você --> indo -|- 0
Você --> ha -|- 0
Você --> esquece-me -|- 0
Você --> deixa -|- 0
Você --> acha -|- 0
Você --> Você -|- 0
Você --> Eu -|- 0
Voce --> não -|- 0
Vocação --> Mas -|- 0
Vivo --> só -|- 0
Vivo --> era -|- 0
Viviam --> o -|- 0
Vivia --> tão -|- 0
Vivia --> mettida -|- 0
Vivia --> comnosco -|- 0
Vivi --> o -|- 0
Viveu --> assim -|- 0
Viveriamos --> socegados -|- 0
Vivemos --> assim -|- 0
Vivemos --> algum -|- 0
Viva --> a -|- 0
Viuva --> sentiu -|- 0
Viu --> as -|- 0
Visão --> e -|- 0
Viste --> que -|- 0
Viste --> o -|- 0
Virá --> so -|- 0
Virtudes --> eternas -|- 0
Viriamos --> aqui -|- 0
Virgem --> recommenda -|- 0
Virgem --> Santissima -|- 0
Violas --> perto -|- 0
Vintem --> a -|- 0
Vinte --> e -|- 0
Vinha --> para -|- 0
Vinha --> falar-te -|- 0
Vinha --> aqui -|- 0
Vindo --> o -|- 0
Vim --> depressa -|- 0
Vim --> cauteloso -|- 0
Vieram --> os -|- 0
Vieram --> as -|- 0
Vida --> de -|- 0
Via-se --> que -|- 0
Via-me --> já -|- 0
Via --> o -|- 0
Vi-lhe --> fazer -|- 0
Vi --> uns -|- 0
Vi --> sairem -|- 0
Vi --> sair -|- 0
Vi --> o -|- 0
Vi --> entrar -|- 0
Vi --> depois -|- 0
Vi --> a -|- 0
Vestia --> simples -|- 0
Vestia --> de -|- 0
Vesti-me --> deixei -|- 0
Veremos --> Mãe -|- 0
Verdadeiramente --> foi -|- 0
Verdade --> não -|- 0
Ver --> um -|- 0
Ventava --> o -|- 0
Venho --> outro -|- 0
Venho --> explicar-te -|- 0
Venho --> Contra -|- 0
Venha --> Não -|- 0
Vendo-me --> calado -|- 0
Vendo-lhe --> o -|- 0
Vendeu --> a -|- 0
Venceu --> a -|- 0
Venceu --> Escobar -|- 0
Vem --> cá -|- 0
Vem --> amanhã -|- 0
Velha --> é -|- 0
Vejo --> que -|- 0
Veja --> que -|- 0
Veja --> os -|- 0
Veja --> no -|- 0
Veiu --> ao -|- 0
Vedes --> ahi -|- 0
Vaticano --> e -|- 0
Varias --> pessoas -|- 0
Vamos --> é -|- 0
Vamos --> á -|- 0
Vamos --> todos -|- 0
Vamos --> são -|- 0
Vamos --> passear -|- 0
Vamos --> nós -|- 0
Vamos --> como -|- 0
Vamos --> assustal-o -|- 0
Vamos --> aos -|- 0
Vamos --> almoçar -|- 0
Vamos --> agora -|- 0
Vamos --> Sancha -|- 0
Vamos --> Não -|- 0
Valha-me --> Deus -|- 0
Vaguei --> pelas -|- 0
Vagamente --> lembra-me -|- 0
Vae --> sabbado -|- 0
Vae --> indo -|- 0
Vae --> embaraçar-me -|- 0
Vae --> com -|- 0
Vae --> casar -|- 0
Vadio --> é -|- 0
Uso --> louça -|- 0
Use --> part -|- 0
Use --> and -|- 0
Usavamos --> então -|- 0
Updated --> editions -|- 0
Uns --> sapatos -|- 0
Unless --> you -|- 0
Unicamente --> para -|- 0
Uma --> tarde -|- 0
Uma --> senhora -|- 0
Uma --> professora -|- 0
Uma --> preta -|- 0
Uma --> nympha -|- 0
Uma --> multidão -|- 0
Uma --> grande -|- 0
Uma --> fada -|- 0
Uma --> exclamação -|- 0
Uma --> dessas -|- 0
Uma --> creanca -|- 0
Uma --> cousa -|- 0
Uma --> contradança -|- 0
Uma --> certidão -|- 0
Um --> visinho -|- 0
Um --> travesseiro -|- 0
Um --> tanto -|- 0
Um --> só -|- 0
Um --> rapaz -|- 0
Um --> moço -|- 0
Um --> mover -|- 0
Um --> historiador -|- 0
Um --> favor -|- 0
Um --> dia,--era -|- 0
Um --> dado -|- 0
Um --> coqueiro -|- 0
Um --> cochilo -|- 0
Um --> cachinho -|- 0
Um --> beijo -|- 0
Um --> antigo -|- 0
Um --> anonymo -|- 0
Um --> 5 -|- 0
Ultimamente --> não -|- 0
Ullysses --> e -|- 0
UT --> 84116 -|- 0
USE --> THIS -|- 0
UNDER --> THIS -|- 0
U.S --> unless -|- 0
U.S --> laws -|- 0
U.S --> federal -|- 0
Tão --> tarde -|- 0
Tão --> pouco -|- 0
Turquia --> se -|- 0
Turquia --> morrerá -|- 0
Turquia --> concluindo -|- 0
Tudo --> póde -|- 0
Tudo --> por -|- 0
Tudo --> mudára -|- 0
Tudo --> incommodo -|- 0
Tudo --> está -|- 0
Tudo --> corria -|- 0
Tudo --> arredei -|- 0
Tudo --> acaba -|- 0
Tu --> quoque -|- 0
Tu --> como -|- 0
Trocava --> passaros -|- 0
Trez --> ou -|- 0
Trez --> mil -|- 0
Tres --> dias -|- 0
Trepliquei --> e -|- 0
Traziam --> não -|- 0
Trazia --> uma -|- 0
Trazia --> um -|- 0
Trazia --> as -|- 0
Trazia --> ainda -|- 0
Tratava-se --> de -|- 0
Tramou --> uma -|- 0
Trajava --> á -|- 0
Trademark --> LLC -|- 0
Trabalhei --> em -|- 0
Trabalhava --> no -|- 0
Tornei --> aos -|- 0
Tornariam --> a -|- 0
Tomára --> este -|- 0
Tomámos --> depressa -|- 0
Tomaremos --> depressa -|- 0
Toma --> outra -|- 0
Todos --> ficaram -|- 0
Todos --> estão -|- 0
Todo --> isso -|- 0
Todo --> esse -|- 0
Todavia --> o -|- 0
Todavia --> não -|- 0
Toda --> hora -|- 0
Toda --> assustada -|- 0
Toda --> a -|- 0
To --> protect -|- 0
To --> learn -|- 0
To --> donate -|- 0
To --> SEND -|- 0
Tivemos --> relações -|- 0
Tive --> vontade -|- 0
Tive --> uma -|- 0
Tive --> um -|- 0
Tive --> receio -|- 0
Tive --> outras -|- 0
Tive --> ideia -|- 0
Tive --> então -|- 0
Tive --> alguns -|- 0
Title --> Dom -|- 0
Tirei --> o -|- 0
Tio --> Cosmo -|- 0
Tinhamos --> outra -|- 0
Tinhamos --> chegado -|- 0
Tinham --> passado -|- 0
Tinham --> jus -|- 0
Tinha-se --> sentado -|- 0
Tinha-os --> de -|- 0
Tinha-me --> lembrado -|- 0
Tinha-as --> escripto -|- 0
Tinha --> os -|- 0
Tinha --> muito -|- 0
Tinha --> havido -|- 0
Tinha --> garbo -|- 0
Tinha --> eu -|- 0
Tinha --> estudado -|- 0
Tinha --> estremeções -|- 0
Tinha --> então -|- 0
Tinha --> de -|- 0
Tinha --> composto -|- 0
Tinha --> ambas -|- 0
Tinha --> a -|- 0
Timidez --> não -|- 0
Tijuca --> onde -|- 0
Tijuca --> levando -|- 0
Tijuca --> De -|- 0
Tijolos --> que -|- 0
Thus --> we -|- 0
Thomaz --> Nhonhô -|- 0
Thomaz --> Alembra -|- 0
This --> file -|- 0
This --> and -|- 0
This --> Web -|- 0
They --> may -|- 0
Thetis --> risquemos -|- 0
Thetis --> risquei -|- 0
Theresa --> ninguem -|- 0
Theresa --> Não -|- 0
The --> person -|- 0
The --> invalidity -|- 0
The --> following -|- 0
The --> fee -|- 0
The --> copyright -|- 0
Teve --> um -|- 0
Teve --> seus -|- 0
Testamento --> inventario -|- 0
Terás --> entendido -|- 0
Terror --> me -|- 0
Terra-Santa --> tudo -|- 0
Terra-Santa --> ficava -|- 0
Teria --> dezoito -|- 0
Teria --> acontecido -|- 0
Tentei --> rir -|- 0
Tentei --> metter -|- 0
Tens --> razão -|- 0
Tenho-me --> feito -|- 0
Tenho --> umas -|- 0
Tenho --> um -|- 0
Tenho --> motivos -|- 0
Tenho --> entrado -|- 0
Tenho --> conhecido -|- 0
Tenho --> chacarinha -|- 0
Tenho --> alli -|- 0
Tenho --> agora -|- 0
Tenha --> paciencia -|- 0
Tendo-lhe --> nascido -|- 0
Tendo --> eu -|- 0
Tendo --> dado -|- 0
Tempo --> chega -|- 0
Temos --> falado -|- 0
Tem --> tambem -|- 0
Tem --> quasi -|- 0
Tem --> lá -|- 0
Tem --> graça -|- 0
Tem --> andado -|- 0
Tem --> agradado -|- 0
Teimo --> hoje -|- 0
Tartaruga --> que -|- 0
Tartaruga --> e -|- 0
Tanto --> é -|- 0
Tanto --> incommodo -|- 0
Tambem --> é -|- 0
Tambem --> você -|- 0
Tambem --> vi -|- 0
Tambem --> senti -|- 0
Tambem --> pensei -|- 0
Tambem --> nenhuma -|- 0
Tambem --> ha -|- 0
Tambem --> gostaria -|- 0
Tambem --> as -|- 0
Tambem --> adverti -|- 0
Tambem --> achava -|- 0
Tambem --> a -|- 0
Talvez --> valha -|- 0
Talvez --> risque -|- 0
Talvez --> porque -|- 0
Talvez --> perdi -|- 0
Talvez --> o -|- 0
Talvez --> ficassem -|- 0
Talvez --> esta -|- 0
Talvez --> esse -|- 0
Talvez --> esperasse -|- 0
Talvez --> em -|- 0
Talvez --> elle -|- 0
Talvez --> do -|- 0
Talvez --> chorasse -|- 0
Talvez --> agora -|- 0
Talvez --> abuso -|- 0
Tal --> seria -|- 0
Tal --> se -|- 0
Tal --> recordação -|- 0
Tal --> não -|- 0
Tal --> haveria -|- 0
Tal --> faço -|- 0
Tal --> era -|- 0
Taes --> são -|- 0
Taes --> eram -|- 0
Tacito --> que -|- 0
TRADEMARK --> OWNER -|- 0
TO --> YOU -|- 0
TO --> WARRANTIES -|- 0
THOSE --> PROVIDED -|- 0
THIS --> WORK -|- 0
THIS --> BEFORE -|- 0
THIS --> AGREEMENT -|- 0
THE --> TRADEMARK -|- 0
THE --> POSSIBILITY -|- 0
THE --> FULL -|- 0
THE --> FOUNDATION -|- 0
THAT --> YOU -|- 0
THAT --> THE -|- 0
Só --> vi -|- 0
Só --> pensei -|- 0
Só --> os -|- 0
Só --> lhe -|- 0
Só --> isso -|- 0
Só --> então -|- 0
Só --> brilharia -|- 0
Só --> a -|- 0
Só --> Capitú -|- 0
São --> trapalhices -|- 0
São --> suas -|- 0
São --> retratos -|- 0
São --> olhos -|- 0
São --> nossas -|- 0
São --> muito -|- 0
São --> joias -|- 0
São --> intrigas -|- 0
São --> favores -|- 0
São --> cousas -|- 0
São --> contos -|- 0
São --> como -|- 0
São --> bondades -|- 0
Suspirou --> e -|- 0
Suspirou --> creio -|- 0
Suppõe --> agora -|- 0
Suppuz --> que -|- 0
Supponha --> você -|- 0
Supponde --> uma -|- 0
Suissa --> Uma -|- 0
Suissa --> Acabei -|- 0
Succedeu --> que -|- 0
Succedeu --> porém -|- 0
Suburbios --> menos -|- 0
Sublimes --> não -|- 0
Subentendia-se --> apostolico -|- 0
Sua --> Santidade -|- 0
Sua --> Miquelina -|- 0
Sua --> Majestade -|- 0
States --> with -|- 0
States --> we -|- 0
States --> copyright -|- 0
States --> check -|- 0
States --> U.S -|- 0
States --> If -|- 0
States --> Compliance -|- 0
States --> 1.E -|- 0
Sr --> recebedor -|- 0
Sr --> protonotario» -|- 0
Sr --> protonotario,--acudiu -|- 0
Sr --> protonotario -|- 0
Sr --> bispo -|- 0
Sr --> Padua -|- 0
Special --> rules -|- 0
Souza --> Uma -|- 0
Souza --> Escobar -|- 0
Sorriu --> vexado -|- 0
Sorriu --> e -|- 0
Sonoro --> não -|- 0
Some --> states -|- 0
Soltámos --> as -|- 0
Sogras --> eram -|- 0
